id,date,user_id
1260,2013-10-16 09:30:37.588335,548
1261,2013-10-16 10:24:13.015910,1036
1262,2013-10-16 11:33:35.262750,1303
1263,2013-10-16 13:21:33.498027,981
1264,2013-10-16 13:56:10.387246,631
1265,2013-10-16 18:07:54.688046,1241
1266,2013-10-16 18:24:38.040582,1231
1267,2013-10-16 19:21:39.224489,1290
1268,2013-10-16 23:07:29.019063,601
1269,2013-10-17 00:14:00.692135,204
1270,2013-10-17 00:23:53.667297,755
1271,2013-10-17 00:25:03.498357,696
1272,2013-10-17 00:37:27.598711,225
1273,2013-10-17 02:20:51.461996,377
1274,2013-10-17 07:00:57.938974,499
1275,2013-10-17 07:26:34.515570,52
1276,2013-10-17 08:59:49.231012,537
1277,2013-10-17 10:44:31.437109,629
1278,2013-10-17 13:55:09.257065,588
1279,2013-10-17 14:38:37.663005,453
1280,2013-10-17 18:10:53.979790,945
1281,2013-10-17 19:31:06.453630,415
1282,2013-10-17 20:49:50.045417,587
1283,2013-10-17 21:22:18.483282,779
1284,2013-10-17 21:32:08.370716,292
1285,2013-10-17 22:45:50.458020,1077
1286,2013-10-18 00:04:22.135078,97
1287,2013-10-18 00:11:44.207998,1052
1288,2013-10-18 00:36:29.161086,74
1289,2013-10-18 02:35:58.223585,145
1290,2013-10-18 04:04:56.087685,4
1291,2013-10-18 12:09:21.134679,552
1292,2013-10-18 13:26:15.842264,780
1293,2013-10-18 14:17:01.358327,1090
1294,2013-10-18 18:05:03.848227,575
1295,2013-10-18 19:29:56.144223,1138
1296,2013-10-18 19:37:37.650234,464
1297,2013-10-18 20:47:31.841064,692
1298,2013-10-18 21:22:42.156317,366
1299,2013-10-18 22:33:13.106208,1307
1300,2013-10-18 22:51:15.379741,1069
1301,2013-10-18 23:09:07.197186,1062
1302,2013-10-19 00:12:48.731889,563
1303,2013-10-19 00:34:33.952682,408
1304,2013-10-19 01:07:18.335009,635
1305,2013-10-19 01:39:21.276941,256
1306,2013-10-19 03:04:22.209589,62
1307,2013-10-19 03:21:06.127521,1180
1308,2013-10-19 05:28:13.660821,670
1309,2013-10-19 06:30:09.335084,362
1310,2013-10-19 08:14:14.555646,297
1311,2013-10-19 08:15:05.450083,244
1312,2013-10-19 08:46:49.797820,248
1313,2013-10-19 09:23:17.228483,921
1314,2013-10-19 09:28:50.250251,461
1315,2013-10-19 10:19:45.933630,654
1316,2013-10-19 11:57:40.221072,1192
1317,2013-10-19 13:58:58.532482,1015
1318,2013-10-19 15:19:39.557216,16
1319,2013-10-19 15:42:56.037561,919
1320,2013-10-19 16:21:16.553284,287
1321,2013-10-19 16:32:27.900747,575
1322,2013-10-19 18:28:06.422561,783
1323,2013-10-19 21:37:21.671167,759
1324,2013-10-20 00:20:41.316663,1050
1325,2013-10-20 00:57:48.978635,1011
1326,2013-10-20 01:24:13.217318,612
1327,2013-10-20 02:52:08.351826,32
1328,2013-10-20 03:09:43.749101,832
1329,2013-10-20 07:21:53.836059,981
1330,2013-10-20 08:14:59.446891,932
1331,2013-10-20 09:41:48.551469,1267
1332,2013-10-20 09:48:30.947603,786
1333,2013-10-20 10:49:02.706474,979
1334,2013-10-20 12:14:28.718456,1214
1335,2013-10-20 13:24:43.633984,690
1336,2013-10-20 13:31:45.142877,294
1337,2013-10-20 15:28:03.788133,1135
1338,2013-10-20 15:36:20.571668,662
1339,2013-10-20 19:40:07.201700,403
1340,2013-10-20 21:58:54.708616,1278
1341,2013-10-20 22:33:16.019688,351
1342,2013-10-21 02:02:17.312173,851
1343,2013-10-21 02:53:35.785951,1273
1344,2013-10-21 04:40:19.850708,1173
1345,2013-10-21 09:59:07.443677,1194
1346,2013-10-21 13:53:29.100443,552
1347,2013-10-21 21:04:09.522813,1349
1348,2013-10-21 21:32:28.285356,39
1349,2013-10-21 22:31:58.298618,1056
1350,2013-10-22 04:58:33.630935,103
1351,2013-10-22 06:53:41.889907,1163
1352,2013-10-22 09:35:56.697934,1380
1353,2013-10-22 10:46:44.871723,849
1354,2013-10-22 14:03:35.449869,598
1355,2013-10-22 14:26:36.847288,1143
1356,2013-10-22 16:53:53.860168,751
1357,2013-10-22 16:55:37.119523,66
1358,2013-10-22 19:28:27.798367,621
1359,2013-10-22 23:38:30.759240,667
1360,2013-10-23 05:05:17.439508,880
1361,2013-10-23 05:07:14.467029,727
1362,2013-10-23 05:09:13.252822,1340
1363,2013-10-23 05:39:05.485789,1162
1364,2013-10-23 06:51:33.090494,697
1365,2013-10-23 13:29:39.616651,915
1366,2013-10-23 13:54:24.135284,1304
1367,2013-10-23 19:12:25.646937,1401
1368,2013-10-23 23:05:11.837520,913
1369,2013-10-24 00:53:13.093877,750
1370,2013-10-24 01:15:17.556002,1381
1371,2013-10-24 02:44:05.977162,995
1372,2013-10-24 04:53:39.017010,508
1373,2013-10-24 09:28:26.747654,754
1374,2013-10-24 11:55:52.135274,1465
1375,2013-10-24 16:03:43.636463,1065
1376,2013-10-24 18:18:54.749445,98
1377,2013-10-24 21:11:27.392412,121
1378,2013-10-24 22:06:16.392344,1123
1379,2013-10-24 22:10:18.822224,355
1380,2013-10-25 01:17:42.693250,912
1381,2013-10-25 02:03:02.566145,292
1382,2013-10-25 03:09:42.258078,1039
1383,2013-10-25 03:15:16.479891,626
1384,2013-10-25 04:06:16.492191,112
1385,2013-10-25 05:32:43.158659,1330
1386,2013-10-25 05:39:13.419718,1335
1387,2013-10-25 06:28:38.430739,1359
1388,2013-10-25 06:29:19.654634,1016
1389,2013-10-25 06:45:53.528154,399
1390,2013-10-25 08:38:14.372650,166
1391,2013-10-25 09:01:15.522283,425
1392,2013-10-25 11:33:07.381674,1141
1393,2013-10-25 11:35:00.124737,1302
1394,2013-10-25 12:32:02.893744,304
1395,2013-10-25 16:24:58.332644,461
1396,2013-10-25 17:46:55.621301,1337
1397,2013-10-25 18:44:36.422123,542
1398,2013-10-25 20:00:33.769566,1316
1399,2013-10-25 21:19:31.495817,1257
1400,2013-10-25 21:22:30.789473,755
1401,2013-10-25 21:33:53.966362,1462
1402,2013-10-25 23:24:35.014586,8
1403,2013-10-26 01:02:56.467179,1
1404,2013-10-26 01:11:38.011887,669
1405,2013-10-26 02:42:01.454394,538
1406,2013-10-26 03:34:03.662747,969
1407,2013-10-26 06:49:40.761575,1428
1408,2013-10-26 07:04:31.931515,463
1409,2013-10-26 08:24:35.257317,1315
1410,2013-10-26 09:23:02.991192,888
1411,2013-10-26 09:38:31.529251,18
1412,2013-10-26 11:01:36.051348,1338
1413,2013-10-26 11:59:11.467547,1314
1414,2013-10-26 13:00:34.446971,359
1415,2013-10-26 14:32:47.181094,372
1416,2013-10-26 15:10:22.449258,1464
1417,2013-10-26 17:06:29.039852,476
1418,2013-10-26 17:35:49.658448,96
1419,2013-10-26 18:13:27.810342,1060
1420,2013-10-26 19:56:07.906626,358
1421,2013-10-26 20:06:02.198587,550
1422,2013-10-26 22:20:33.482712,381
1423,2013-10-27 01:51:56.564741,595
1424,2013-10-27 02:03:09.930595,835
1425,2013-10-27 02:08:59.056646,1187
1426,2013-10-27 02:40:31.976625,705
1427,2013-10-27 06:53:57.442939,175
1428,2013-10-27 12:11:58.811334,295
1429,2013-10-27 12:19:12.746975,29
1430,2013-10-27 13:25:36.278324,331
1431,2013-10-27 15:59:19.347775,516
1432,2013-10-27 16:08:44.024677,1323
1433,2013-10-27 18:49:17.551115,1062
1434,2013-10-27 21:54:13.456821,1339
1435,2013-10-27 23:33:54.418980,920
1436,2013-10-28 00:40:22.896166,706
1437,2013-10-28 05:56:06.463213,276
1438,2013-10-28 06:08:37.999297,161
1439,2013-10-28 10:00:05.355404,1424
1440,2013-10-28 15:18:44.665626,1020
1441,2013-10-28 16:16:50.764321,851
1442,2013-10-28 16:18:43.376989,1370
1443,2013-10-28 16:42:30.368724,110
1444,2013-10-28 18:45:31.171127,724
1445,2013-10-28 19:40:36.549132,780
1446,2013-10-28 20:12:43.124976,986
1447,2013-10-28 21:41:14.334315,63
1448,2013-10-29 01:43:42.735607,1165
1449,2013-10-29 09:43:41.163397,843
1450,2013-10-29 10:06:09.000967,190
1451,2013-10-29 14:20:29.629328,173
1452,2013-10-29 16:03:07.656389,1422
1453,2013-10-29 16:35:21.821526,47
1454,2013-10-29 18:06:09.958946,460
1455,2013-10-29 18:13:10.909596,1544
1456,2013-10-29 21:48:02.660178,1160
1457,2013-10-30 04:56:20.193515,707
1458,2013-10-30 05:34:24.707220,1545
1459,2013-10-30 06:38:21.259204,1153
1460,2013-10-30 07:17:03.093436,329
1461,2013-10-30 12:23:41.725204,1177
1462,2013-10-30 13:52:30.259235,1321
1463,2013-10-30 14:52:48.613098,1512
1464,2013-10-30 20:51:09.130763,620
1465,2013-10-30 23:08:39.478160,1058
1466,2013-10-31 01:22:32.332605,775
1467,2013-10-31 07:47:19.502794,238
1468,2013-10-31 09:14:35.111534,824
1469,2013-10-31 11:55:43.856842,389
1470,2013-10-31 17:10:49.915489,950
1471,2013-10-31 17:13:20.915167,899
1472,2013-10-31 18:35:43.156844,826
1473,2013-10-31 18:46:51.666269,1489
1474,2013-10-31 20:10:23.766521,63
1475,2013-10-31 21:58:13.163326,1050
1476,2013-10-31 22:38:09.682189,1527
1477,2013-11-01 00:29:13.111531,663
1478,2013-11-01 04:46:30.570051,782
1479,2013-11-01 07:35:56.814930,956
1480,2013-11-01 09:40:12.261583,963
1481,2013-11-01 10:03:58.978436,982
1482,2013-11-01 12:21:50.067230,84
1483,2013-11-01 14:50:19.956585,1103
1484,2013-11-01 18:10:43.457225,1343
1485,2013-11-01 21:37:23.318132,472
1486,2013-11-02 02:15:49.393867,36
1487,2013-11-02 03:04:34.581215,252
1488,2013-11-02 03:44:57.433138,829
1489,2013-11-02 04:28:05.659094,459
1490,2013-11-02 12:10:13.083077,390
1491,2013-11-02 14:56:13.251316,1367
1492,2013-11-02 15:18:54.622354,1510
1493,2013-11-02 17:03:03.608159,517
1494,2013-11-02 17:44:13.658494,695
1495,2013-11-02 22:31:46.177543,8
1496,2013-11-02 23:53:58.783709,797
1497,2013-11-03 01:11:03.126219,1428
1498,2013-11-03 02:13:59.257888,263
1499,2013-11-03 02:24:32.918561,159
1500,2013-11-03 02:27:21.468820,1175
1501,2013-11-03 02:43:31.238877,1598
1502,2013-11-03 03:51:25.402400,1009
1503,2013-11-03 04:25:17.472182,957
1504,2013-11-03 06:51:43.726244,93
1505,2013-11-03 08:11:47.578979,1518
1506,2013-11-03 10:44:50.758930,310
1507,2013-11-03 11:21:43.513131,234
1508,2013-11-03 12:30:17.797191,205
1509,2013-11-03 16:35:17.266002,101
1510,2013-11-03 19:12:48.207360,190
1511,2013-11-03 19:43:34.288825,273
1512,2013-11-03 20:29:16.871968,1216
1513,2013-11-03 21:27:29.630294,1290
1514,2013-11-03 21:29:01.263604,882
1515,2013-11-03 23:15:52.242228,223
1516,2013-11-04 03:19:09.875212,1499
1517,2013-11-04 05:00:21.401207,1422
1518,2013-11-04 05:03:05.546614,320
1519,2013-11-04 05:50:36.325876,441
1520,2013-11-04 10:43:27.023381,23
1521,2013-11-04 10:46:25.727212,1443
1522,2013-11-04 14:06:59.717428,1637
1523,2013-11-04 23:20:31.405319,489
1524,2013-11-05 01:42:33.839617,372
1525,2013-11-05 05:51:56.804039,412
1526,2013-11-05 05:59:40.811743,24
1527,2013-11-05 10:56:29.603146,74
1528,2013-11-05 11:59:37.257852,1272
1529,2013-11-05 15:10:03.401815,52
1530,2013-11-05 18:25:48.140252,1158
1531,2013-11-05 18:30:18.908063,540
1532,2013-11-05 19:52:25.749667,804
1533,2013-11-05 21:39:47.884258,339
1534,2013-11-05 22:41:00.799683,395
1535,2013-11-06 03:37:18.450464,1538
1536,2013-11-06 05:50:53.770287,368
1537,2013-11-06 09:36:05.392439,206
1538,2013-11-06 10:43:52.068514,387
1539,2013-11-06 11:40:51.597460,695
1540,2013-11-06 20:05:22.744454,964
1541,2013-11-06 21:18:36.665702,1395
1542,2013-11-06 23:38:13.949033,919
1543,2013-11-07 00:09:42.680072,1361
1544,2013-11-07 01:11:28.283605,379
1545,2013-11-07 01:38:49.774742,1542
1546,2013-11-07 02:01:40.660706,1244
1547,2013-11-07 03:22:23.303728,924
1548,2013-11-07 03:58:12.203114,1504
1549,2013-11-07 08:56:20.148576,393
1550,2013-11-07 09:26:54.898131,929
1551,2013-11-07 10:27:53.251070,564
1552,2013-11-07 10:35:07.181751,128
1553,2013-11-07 10:51:31.735943,470
1554,2013-11-07 13:21:50.000374,207
1555,2013-11-07 13:41:58.865418,1324
1556,2013-11-07 14:49:38.772328,556
1557,2013-11-07 15:44:54.599495,128
1558,2013-11-07 16:18:09.310718,1496
1559,2013-11-07 16:18:50.366886,1060
1560,2013-11-07 16:46:39.750691,1456
1561,2013-11-07 17:12:08.859909,811
1562,2013-11-07 17:26:14.799771,260
1563,2013-11-07 17:35:56.760464,1004
1564,2013-11-07 18:07:28.950094,580
1565,2013-11-07 18:18:45.343869,988
1566,2013-11-07 20:34:19.160266,1437
1567,2013-11-07 21:08:59.141931,1440
1568,2013-11-07 22:55:27.198187,433
1569,2013-11-07 23:32:24.545896,1013
1570,2013-11-08 00:08:05.415317,457
1571,2013-11-08 00:43:26.373560,1472
1572,2013-11-08 00:54:29.355317,432
1573,2013-11-08 03:01:50.323968,539
1574,2013-11-08 04:15:30.269647,424
1575,2013-11-08 04:45:11.443661,1637
1576,2013-11-08 05:04:52.509860,515
1577,2013-11-08 05:35:14.315679,150
1578,2013-11-08 05:42:32.974894,1018
1579,2013-11-08 06:03:21.744925,1160
1580,2013-11-08 06:35:07.523504,1395
1581,2013-11-08 09:54:04.764645,448
1582,2013-11-08 10:13:36.383025,703
1583,2013-11-08 10:40:14.138986,641
1584,2013-11-08 12:21:24.553306,1219
1585,2013-11-08 12:50:17.130223,1260
1586,2013-11-08 15:02:13.784733,1092
1587,2013-11-08 17:06:33.111640,889
1588,2013-11-08 17:37:09.249092,1050
1589,2013-11-08 17:45:41.168197,1086
1590,2013-11-08 18:23:13.378726,343
1591,2013-11-08 21:44:13.450957,1685
1592,2013-11-08 22:13:43.363087,810
1593,2013-11-08 22:43:37.481071,1142
1594,2013-11-08 23:54:45.014346,281
1595,2013-11-09 00:16:07.658578,102
1596,2013-11-09 01:01:14.634559,1179
1597,2013-11-09 02:13:39.618114,1174
1598,2013-11-09 02:49:41.266491,174
1599,2013-11-09 04:44:20.845592,1518
1600,2013-11-09 05:36:49.618283,764
1601,2013-11-09 05:37:55.770716,1484
1602,2013-11-09 06:32:11.733212,436
1603,2013-11-09 06:54:36.781961,1297
1604,2013-11-09 08:40:03.344710,186
1605,2013-11-09 11:35:21.458902,1576
1606,2013-11-09 12:07:17.245822,1543
1607,2013-11-09 12:48:41.595430,1035
1608,2013-11-09 13:14:21.727377,770
1609,2013-11-09 13:28:26.101598,1430
1610,2013-11-09 15:58:58.822531,1062
1611,2013-11-09 18:09:49.993924,1455
1612,2013-11-09 20:00:48.189939,1661
1613,2013-11-09 20:24:50.835151,1136
1614,2013-11-09 21:31:23.856682,272
1615,2013-11-10 09:08:55.203967,596
1616,2013-11-10 19:42:19.760833,664
1617,2013-11-11 02:41:32.658297,1576
1618,2013-11-11 05:30:31.438330,1184
1619,2013-11-11 09:44:58.021205,220
1620,2013-11-11 15:53:17.036091,1539
1621,2013-11-11 23:11:54.819007,1198
1622,2013-11-12 00:15:27.753622,1635
1623,2013-11-12 01:11:39.424664,1739
1624,2013-11-12 02:02:04.319961,949
1625,2013-11-12 03:53:34.275941,1263
1626,2013-11-12 03:57:29.483884,1405
1627,2013-11-12 04:49:42.432686,659
1628,2013-11-12 05:30:28.912399,1564
1629,2013-11-12 05:55:39.116695,1194
1630,2013-11-12 06:06:52.438644,1263
1631,2013-11-12 08:01:19.152636,1250
1632,2013-11-12 08:26:14.266647,1441
1633,2013-11-12 08:33:25.063830,190
1634,2013-11-12 09:32:05.703417,1543
1635,2013-11-12 12:35:40.324432,288
1636,2013-11-12 13:03:15.224041,964
1637,2013-11-12 14:16:33.077303,520
1638,2013-11-12 14:18:11.843780,839
1639,2013-11-12 14:35:10.091671,115
1640,2013-11-12 16:24:38.036626,285
1641,2013-11-12 21:04:19.239722,1228
1642,2013-11-12 21:23:29.526601,614
1643,2013-11-12 22:29:13.987590,1124
1644,2013-11-13 02:09:50.992686,663
1645,2013-11-13 03:29:59.617312,1226
1646,2013-11-13 03:50:32.931765,1167
1647,2013-11-13 05:00:46.250581,64
1648,2013-11-13 05:26:48.089578,905
1649,2013-11-13 07:33:43.182717,704
1650,2013-11-13 09:42:49.082226,1584
1651,2013-11-13 14:03:15.897002,1012
1652,2013-11-13 14:06:00.512152,266
1653,2013-11-13 14:37:04.385712,608
1654,2013-11-13 14:53:07.809278,1396
1655,2013-11-13 19:43:08.199499,671
1656,2013-11-13 19:45:55.194078,1681
1657,2013-11-13 21:21:44.344684,854
1658,2013-11-15 02:38:56.713672,1309
1659,2013-11-15 04:07:11.262814,361
1660,2013-11-15 04:13:51.354358,718
1661,2013-11-15 05:08:55.724095,865
1662,2013-11-15 05:39:20.921208,690
1663,2013-11-15 06:13:47.360893,854
1664,2013-11-15 07:07:47.018530,926
1665,2013-11-15 08:27:28.174937,908
1666,2013-11-15 09:47:16.783473,500
1667,2013-11-15 11:41:58.710295,110
1668,2013-11-15 15:30:16.517136,1443
1669,2013-11-15 20:00:53.862143,1285
1670,2013-11-15 20:15:23.669797,1661
1671,2013-11-15 20:16:55.542653,294
1672,2013-11-15 20:28:44.088177,1553
1673,2013-11-15 21:15:20.853181,184
1674,2013-11-15 22:23:24.330935,1744
1675,2013-11-16 11:33:45.438951,1754
1676,2013-11-17 06:10:52.488292,635
1677,2013-11-17 08:44:29.305172,800
1678,2013-11-17 09:58:17.256750,330
1679,2013-11-17 10:49:00.312109,167
1680,2013-11-17 12:19:18.977551,1403
1681,2013-11-17 12:51:11.234331,1504
1682,2013-11-17 16:52:06.161752,1750
1683,2013-11-17 17:00:53.126176,1806
1684,2013-11-17 18:50:28.002369,1439
1685,2013-11-18 01:00:38.952166,583
1686,2013-11-18 04:44:58.455179,1437
1687,2013-11-18 06:23:36.210717,548
1688,2013-11-18 06:33:49.928195,1068
1689,2013-11-18 06:50:08.117805,58
1690,2013-11-18 07:56:07.916065,1780
1691,2013-11-18 08:48:40.865122,1371
1692,2013-11-18 09:41:18.934124,138
1693,2013-11-18 13:16:19.862627,1717
1694,2013-11-18 13:17:55.343658,1806
1695,2013-11-18 15:32:46.936531,1683
1696,2013-11-18 17:14:32.835089,669
1697,2013-11-18 18:14:59.302393,431
1698,2013-11-18 19:33:48.506089,1131
1699,2013-11-18 19:43:17.712496,894
1700,2013-11-18 19:48:52.970595,624
1701,2013-11-19 01:06:05.680347,1119
1702,2013-11-19 02:03:49.850680,988
1703,2013-11-19 02:20:06.140822,1474
1704,2013-11-19 02:48:08.035094,788
1705,2013-11-19 03:02:10.255929,1446
1706,2013-11-19 03:22:08.334510,828
1707,2013-11-19 05:51:00.751945,447
1708,2013-11-19 06:12:36.326315,193
1709,2013-11-19 10:40:29.078026,775
1710,2013-11-19 11:29:27.219614,1695
1711,2013-11-19 12:07:05.712598,115
1712,2013-11-19 12:15:30.099356,1512
1713,2013-11-19 13:57:06.860462,875
1714,2013-11-19 17:20:39.413689,527
1715,2013-11-19 18:55:12.275157,1469
1716,2013-11-19 21:30:57.766914,1639
1717,2013-11-20 07:28:58.898556,1777
1718,2013-11-20 16:01:04.739843,1328
1719,2013-11-20 19:37:40.391297,127
1720,2013-11-20 22:54:44.214968,1150
1721,2013-11-20 22:54:48.922895,108
1722,2013-11-20 23:14:19.721636,644
1723,2013-11-21 00:16:28.024039,371
1724,2013-11-21 02:18:01.698740,1765
1725,2013-11-21 03:40:55.379153,85
1726,2013-11-21 04:15:18.624648,1074
1727,2013-11-21 04:59:35.591026,173
1728,2013-11-21 05:39:31.368324,278
1729,2013-11-21 08:48:31.366878,782
1730,2013-11-21 09:46:26.861272,750
1731,2013-11-21 11:00:36.263239,208
1732,2013-11-21 11:26:56.916013,1602
1733,2013-11-21 13:15:09.473344,724
1734,2013-11-21 14:53:58.368745,223
1735,2013-11-21 15:12:35.856091,1703
1736,2013-11-21 16:10:43.410877,54
1737,2013-11-21 16:13:22.526371,979
1738,2013-11-21 17:52:03.351443,188
1739,2013-11-21 17:54:35.757573,1152
1740,2013-11-21 19:12:55.362135,1668
1741,2013-11-21 19:49:51.244913,33
1742,2013-11-21 20:30:02.461308,215
1743,2013-11-21 21:46:21.411336,297
1744,2013-11-21 22:49:14.381149,1142
1745,2013-11-22 23:09:15.542547,107
1746,2013-11-22 23:46:31.479717,1087
1747,2013-11-23 02:16:57.441717,742
1748,2013-11-23 02:51:23.950593,1287
1749,2013-11-23 04:06:07.550710,674
1750,2013-11-23 07:33:27.608792,1311
1751,2013-11-23 09:16:32.471471,1064
1752,2013-11-23 12:13:42.143354,175
1753,2013-11-23 12:15:22.862044,1513
1754,2013-11-23 14:30:16.170340,385
1755,2013-11-23 14:36:46.341111,423
1756,2013-11-23 14:38:38.113400,971
1757,2013-11-23 14:57:21.901663,521
1758,2013-11-23 15:59:35.276093,634
1759,2013-11-23 18:45:04.448554,1725
1760,2013-11-23 19:10:43.756191,743
1761,2013-11-23 19:13:53.384606,1001
1762,2013-11-23 19:58:01.906532,1617
1763,2013-11-23 21:01:22.866568,473
1764,2013-11-23 21:04:43.836599,599
1765,2013-11-23 22:12:55.273845,133
1766,2013-11-24 04:21:23.903695,364
1767,2013-11-24 07:30:07.754144,1636
1768,2013-11-24 10:41:20.836298,1266
1769,2013-11-24 11:23:06.594460,827
1770,2013-11-24 11:31:39.604935,1804
1771,2013-11-24 15:59:08.264294,1739
1772,2013-11-24 16:19:07.094955,1841
1773,2013-11-24 16:56:08.471335,1691
1774,2013-11-24 17:28:57.914822,1853
1775,2013-11-24 19:40:13.110799,548
1776,2013-11-24 20:59:11.622479,108
1777,2013-11-24 21:31:28.527553,8
1778,2013-11-24 22:05:45.349396,1306
1779,2013-11-24 22:06:01.679608,1325
1780,2013-11-25 17:06:09.361768,1211
1781,2013-11-27 08:03:05.854483,561
1782,2013-11-27 10:54:26.435579,340
1783,2013-11-27 12:16:39.642113,34
1784,2013-11-27 12:19:39.764138,771
1785,2013-11-27 13:24:59.809144,1630
1786,2013-11-27 16:29:14.997587,1897
1787,2013-11-27 19:27:22.423245,55
1788,2013-11-27 20:46:04.275066,689
1789,2013-11-28 00:26:32.606871,1310
1790,2013-11-28 00:56:32.799737,1404
1791,2013-11-28 01:01:20.921784,966
1792,2013-11-28 03:05:36.442402,1873
1793,2013-11-28 03:10:51.160352,1915
1794,2013-11-28 04:57:36.463581,923
1795,2013-11-28 05:28:07.656199,538
1796,2013-11-28 06:04:01.832575,570
1797,2013-11-28 09:37:13.524423,1772
1798,2013-11-28 12:53:44.946330,506
1799,2013-11-28 15:54:14.479472,550
1800,2013-11-28 16:36:28.638255,464
1801,2013-11-28 19:14:41.585091,54
1802,2013-11-28 20:09:55.675629,1933
1803,2013-11-29 01:48:41.842564,1291
1804,2013-11-29 03:49:47.816755,942
1805,2013-11-29 06:58:33.007761,1102
1806,2013-11-29 08:10:55.103078,1474
1807,2013-11-29 14:54:26.414688,693
1808,2013-11-29 14:55:31.135387,243
1809,2013-11-29 17:48:07.383716,770
1810,2013-11-29 18:29:27.708947,1974
1811,2013-11-29 20:09:15.739853,225
1812,2013-11-29 22:01:43.789815,1850
1813,2013-11-29 22:15:01.604757,475
1814,2013-11-29 22:44:54.922747,1099
1815,2013-11-29 23:14:37.484954,745
1816,2013-11-30 00:08:27.191021,271
1817,2013-11-30 00:30:28.736011,57
1818,2013-11-30 02:46:03.027057,484
1819,2013-11-30 03:02:13.660522,913
1820,2013-11-30 03:03:47.662432,1223
1821,2013-11-30 03:44:23.443529,916
1822,2013-11-30 04:58:29.817866,457
1823,2013-11-30 05:59:31.036719,295
1824,2013-11-30 06:13:05.037762,251
1825,2013-11-30 07:56:01.104268,837
1826,2013-11-30 08:29:53.039902,1985
1827,2013-11-30 08:45:45.333458,1668
1828,2013-11-30 09:44:03.798245,1734
1829,2013-11-30 10:09:55.915468,1917
1830,2013-11-30 12:26:36.075576,1212
1831,2013-11-30 12:37:22.476293,1290
1832,2013-11-30 14:53:19.365670,1767
1833,2013-11-30 17:12:20.447027,141
1834,2013-11-30 17:37:11.628963,565
1835,2013-11-30 18:04:12.002760,1738
1836,2013-11-30 19:11:41.913854,1201
1837,2013-11-30 19:48:55.594524,791
1838,2013-11-30 21:09:58.715689,1695
1839,2013-11-30 22:58:51.735621,678
1840,2013-12-01 00:37:00.562244,469
1841,2013-12-01 07:19:36.849084,1649
1842,2013-12-01 08:23:39.591453,1691
1843,2013-12-01 10:36:01.420061,376
1844,2013-12-01 12:30:11.890051,985
1845,2013-12-01 15:49:52.437028,1007
1846,2013-12-01 16:24:41.538881,604
1847,2013-12-01 17:07:02.821846,844
1848,2013-12-02 00:52:02.534313,2003
1849,2013-12-02 01:43:14.177184,1002
1850,2013-12-02 02:26:15.655447,1500
1851,2013-12-02 03:04:58.000696,708
1852,2013-12-02 04:17:38.196565,840
1853,2013-12-02 04:25:39.759738,274
1854,2013-12-02 04:26:02.046798,1567
1855,2013-12-02 04:30:51.707596,690
1856,2013-12-02 04:33:36.594097,423
1857,2013-12-02 06:01:27.473498,346
1858,2013-12-02 06:22:52.126975,1057
1859,2013-12-02 06:38:54.508772,645
1860,2013-12-02 08:07:22.712057,146
1861,2013-12-02 11:04:50.382306,1753
1862,2013-12-02 11:47:28.520403,1787
1863,2013-12-02 13:32:38.666835,1716
1864,2013-12-02 13:58:41.177237,587
1865,2013-12-02 15:09:27.089877,1167
1866,2013-12-02 16:26:44.688052,1081
1867,2013-12-02 16:54:37.199275,1291
1868,2013-12-02 17:34:55.923833,1256
1869,2013-12-02 18:05:00.288937,32
1870,2013-12-02 19:36:12.446181,1425
1871,2013-12-02 19:55:58.977473,704
1872,2013-12-02 20:09:04.961578,1574
1873,2013-12-02 20:15:32.641017,29
1874,2013-12-02 21:14:44.786531,1317
1875,2013-12-03 00:30:20.180923,705
1876,2013-12-03 00:31:45.069020,1454
1877,2013-12-03 01:47:35.152031,1273
1878,2013-12-03 02:23:19.146982,37
1879,2013-12-03 02:52:42.046096,1979
1880,2013-12-03 04:13:22.172869,1733
1881,2013-12-03 04:47:26.084658,951
1882,2013-12-03 04:49:43.213784,1872
1883,2013-12-03 05:15:40.523654,448
1884,2013-12-03 05:20:59.972934,141
1885,2013-12-03 06:32:54.151378,1211
1886,2013-12-03 07:31:09.408709,340
1887,2013-12-03 08:31:07.814142,120
1888,2013-12-03 08:49:57.664605,472
1889,2013-12-03 09:29:11.879645,1286
1890,2013-12-03 09:36:10.493559,144
1891,2013-12-03 12:24:04.772565,1084
1892,2013-12-03 12:27:14.398415,511
1893,2013-12-03 12:53:28.947671,1301
1894,2013-12-03 17:11:54.522215,2020
1895,2013-12-03 17:52:18.138268,1141
1896,2013-12-03 17:59:00.759914,1388
1897,2013-12-03 18:00:50.158691,315
1898,2013-12-03 18:12:11.605515,569
1899,2013-12-03 18:52:27.490538,975
1900,2013-12-03 19:15:33.163917,328
1901,2013-12-03 19:58:33.022492,1392
1902,2013-12-03 21:37:33.938965,1025
1903,2013-12-04 00:57:52.095699,1833
1904,2013-12-04 02:56:58.273717,437
1905,2013-12-04 02:59:04.051881,284
1906,2013-12-04 04:04:45.923602,1114
1907,2013-12-04 06:18:50.347675,816
1908,2013-12-04 06:50:44.035349,364
1909,2013-12-04 07:19:39.404902,52
1910,2013-12-04 07:26:37.677168,1135
1911,2013-12-04 10:49:42.748190,694
1912,2013-12-04 12:18:55.390478,314
