id,date,refer_id,referred_id
1215,2013-10-12 23:24:29.521570,217,670
1216,2013-10-13 00:38:32.400580,274,544
1217,2013-10-13 00:41:58.737954,832,870
1218,2013-10-13 03:39:15.135912,1078,128
1219,2013-10-13 08:23:24.993850,629,840
1220,2013-10-13 10:09:01.277347,743,1165
1221,2013-10-13 19:32:16.814259,728,160
1222,2013-10-13 20:44:45.799523,1016,1089
1223,2013-10-13 23:48:17.713695,376,1199
1224,2013-10-13 23:59:34.071388,1201,933
1225,2013-10-14 00:17:11.969812,1235,311
1226,2013-10-14 04:10:26.470123,648,168
1227,2013-10-14 05:05:37.194182,446,702
1228,2013-10-14 05:34:47.677365,583,625
1229,2013-10-14 05:51:43.270394,763,963
1230,2013-10-14 06:11:22.192083,723,823
1231,2013-10-14 07:19:36.681388,415,449
1232,2013-10-14 07:40:35.422068,152,704
1233,2013-10-14 07:57:29.830283,105,1150
1234,2013-10-14 09:38:01.079830,947,553
1235,2013-10-14 09:38:22.188931,337,1047
1236,2013-10-14 11:56:23.046799,237,243
1237,2013-10-14 13:08:03.087248,842,974
1238,2013-10-14 13:21:48.482956,515,169
1239,2013-10-14 14:05:59.001855,385,175
1240,2013-10-14 15:52:14.664914,392,1022
1241,2013-10-14 16:39:15.298780,1067,1098
1242,2013-10-14 23:29:37.239856,700,771
1243,2013-10-14 23:46:03.834853,1085,467
1244,2013-10-15 01:37:03.417296,339,598
1245,2013-10-15 01:46:51.446811,91,1024
1246,2013-10-15 05:05:23.690377,319,183
1247,2013-10-15 05:08:56.345601,929,1264
1248,2013-10-15 05:36:26.599017,896,346
1249,2013-10-15 06:01:00.741695,631,222
1250,2013-10-15 06:25:22.917138,385,483
1251,2013-10-15 09:09:04.307936,1237,353
1252,2013-10-15 11:26:40.039582,39,733
1253,2013-10-15 12:44:52.399501,284,995
1254,2013-10-15 14:20:10.639303,60,563
1255,2013-10-15 14:59:31.749936,412,593
1256,2013-10-15 15:03:43.787493,317,510
1257,2013-10-15 15:13:36.587337,936,676
1258,2013-10-15 17:19:35.752307,1009,883
1259,2013-10-15 18:19:59.530759,508,257
1260,2013-10-15 18:34:48.866104,878,1061
1261,2013-10-15 21:39:28.862037,458,502
1262,2013-10-16 01:23:25.844768,739,387
1263,2013-10-16 11:28:40.609651,686,400
1264,2013-10-16 13:23:05.374633,1063,717
1265,2013-10-16 13:52:32.978100,623,60
1266,2013-10-16 14:12:24.379222,1224,980
1267,2013-10-17 00:37:11.993483,1040,1327
1268,2013-10-17 00:43:49.200051,531,695
1269,2013-10-17 05:09:15.373930,457,635
1270,2013-10-17 07:33:16.406642,538,641
1271,2013-10-17 09:06:24.443483,295,402
1272,2013-10-17 09:31:04.012179,66,147
1273,2013-10-17 09:53:04.344224,617,1027
1274,2013-10-17 12:02:29.736350,1147,429
1275,2013-10-17 12:14:46.380693,534,772
1276,2013-10-17 16:17:37.714625,193,86
1277,2013-10-17 16:34:55.261414,371,979
1278,2013-10-17 20:13:27.375560,88,934
1279,2013-10-17 22:41:44.140992,697,668
1280,2013-10-17 23:05:24.453814,465,513
1281,2013-10-18 01:11:32.679398,572,291
1282,2013-10-18 02:44:36.480139,1304,433
1283,2013-10-18 03:25:57.873593,1147,445
1284,2013-10-18 05:10:56.409662,1059,775
1285,2013-10-18 05:24:26.210676,1068,1067
1286,2013-10-18 09:51:04.439566,1287,537
1287,2013-10-18 10:02:59.240928,1079,1310
1288,2013-10-18 11:03:30.796835,1193,995
1289,2013-10-18 11:19:08.566170,578,317
1290,2013-10-18 12:51:02.746976,785,24
1291,2013-10-18 13:06:50.507348,945,463
1292,2013-10-18 15:24:39.817664,440,1099
1293,2013-10-18 17:50:54.124614,615,870
1294,2013-10-18 22:28:32.365975,79,377
1295,2013-10-18 23:45:44.282613,1122,1291
1296,2013-10-19 15:54:20.695029,1227,984
1297,2013-10-19 17:55:49.727870,1033,158
1298,2013-10-19 19:07:08.218362,1139,297
1299,2013-10-20 00:18:39.141175,970,1105
1300,2013-10-20 02:44:38.586415,544,124
1301,2013-10-20 03:04:06.486837,977,359
1302,2013-10-20 05:36:27.255372,96,785
1303,2013-10-20 06:48:27.525278,50,757
1304,2013-10-20 08:05:47.729689,39,929
1305,2013-10-20 14:52:35.005107,1276,885
1306,2013-10-20 16:44:56.134775,320,997
1307,2013-10-20 19:26:25.663465,257,307
1308,2013-10-21 01:06:23.378345,919,1205
1309,2013-10-21 05:56:56.626984,1066,811
1310,2013-10-21 07:54:36.311875,1196,298
1311,2013-10-21 17:09:55.289357,406,1034
1312,2013-10-22 01:16:04.113283,890,495
1313,2013-10-22 01:58:27.186477,493,1200
1314,2013-10-22 03:33:02.924281,1265,319
1315,2013-10-22 04:13:23.452094,758,347
1316,2013-10-22 04:14:23.606005,400,1325
1317,2013-10-22 04:41:02.256391,926,1383
1318,2013-10-22 06:03:03.836334,76,229
1319,2013-10-22 07:53:40.986320,240,65
1320,2013-10-22 08:28:12.715887,221,1126
1321,2013-10-22 10:29:45.494839,22,194
1322,2013-10-22 12:18:29.744612,412,742
1323,2013-10-22 13:52:17.825749,694,827
1324,2013-10-22 16:10:08.224939,1005,492
1325,2013-10-22 18:07:26.054477,1155,452
1326,2013-10-22 19:29:55.721465,1044,445
1327,2013-10-22 20:20:11.045872,1044,139
1328,2013-10-23 02:15:22.555928,373,921
1329,2013-10-23 02:23:31.728641,1107,70
1330,2013-10-23 03:23:05.534409,319,1126
1331,2013-10-23 04:27:52.183522,843,756
1332,2013-10-23 04:59:33.681013,147,759
1333,2013-10-23 06:36:58.916607,1051,437
1334,2013-10-23 06:40:23.727730,340,467
1335,2013-10-23 07:15:42.467855,498,278
1336,2013-10-23 08:24:22.721882,423,693
1337,2013-10-23 10:06:58.608895,488,1413
1338,2013-10-23 10:26:10.325325,912,83
1339,2013-10-23 10:47:48.414957,1052,1045
1340,2013-10-23 12:04:01.992001,58,174
1341,2013-10-23 13:31:24.504170,1001,221
1342,2013-10-23 13:31:26.556922,1436,263
1343,2013-10-23 17:49:34.101900,944,81
1344,2013-10-23 18:05:37.269634,794,695
1345,2013-10-23 18:14:57.872380,353,622
1346,2013-10-23 18:15:25.227845,785,892
1347,2013-10-23 18:19:55.583172,60,684
1348,2013-10-23 18:45:24.115028,336,276
1349,2013-10-23 19:58:41.975235,663,351
1350,2013-10-23 19:59:52.101837,801,245
1351,2013-10-23 21:12:45.485083,25,249
1352,2013-10-24 03:06:16.259927,614,245
1353,2013-10-24 05:06:09.668581,759,251
1354,2013-10-24 11:16:37.457002,1397,952
1355,2013-10-24 22:38:32.057373,60,1152
1356,2013-10-24 22:50:39.177696,519,845
1357,2013-10-25 01:12:18.600823,1172,101
1358,2013-10-25 02:06:16.057411,1361,349
1359,2013-10-25 04:09:12.100623,1406,853
1360,2013-10-25 05:45:02.059412,822,28
1361,2013-10-25 15:06:10.569226,488,202
1362,2013-10-25 18:31:56.000704,478,838
1363,2013-10-25 20:20:18.744623,1407,1435
1364,2013-10-25 21:45:38.542483,1216,942
1365,2013-10-26 02:08:55.157938,70,594
1366,2013-10-26 04:00:13.607775,153,717
1367,2013-10-26 19:52:33.912177,1490,660
1368,2013-10-26 20:19:18.089473,162,829
1369,2013-10-27 00:50:09.257014,1036,1031
1370,2013-10-27 04:46:29.239730,1245,1405
1371,2013-10-27 05:39:24.537994,1474,1040
1372,2013-10-27 06:28:06.383154,780,1082
1373,2013-10-27 07:25:56.635198,811,383
1374,2013-10-27 09:08:17.538425,1041,1276
1375,2013-10-27 09:23:48.692830,1126,524
1376,2013-10-27 09:43:19.338056,1279,1373
1377,2013-10-27 11:52:54.785451,1352,756
1378,2013-10-27 13:22:21.528903,1078,1398
1379,2013-10-27 16:43:06.346415,465,200
1380,2013-10-27 18:01:12.473500,654,1167
1381,2013-10-27 18:05:12.467307,1104,1483
1382,2013-10-27 18:14:54.233874,975,949
1383,2013-10-27 20:33:46.857725,601,1160
1384,2013-10-27 22:21:14.129309,1046,688
1385,2013-10-28 01:11:40.333584,1014,1145
1386,2013-10-28 06:53:20.102064,973,935
1387,2013-10-28 09:02:36.961267,866,1480
1388,2013-10-28 13:43:20.954455,13,942
1389,2013-10-28 17:47:33.324659,1524,745
1390,2013-10-28 18:54:11.521227,16,1093
1391,2013-10-28 22:42:09.623700,568,96
1392,2013-10-28 22:45:59.516819,1450,468
1393,2013-10-28 22:50:08.225204,1109,1442
1394,2013-10-29 03:58:40.812088,1009,883
1395,2013-10-29 05:48:33.962056,1063,150
1396,2013-10-29 07:50:39.990514,1034,915
1397,2013-10-29 09:30:28.856370,915,1020
1398,2013-10-29 10:41:51.477285,769,916
1399,2013-10-29 10:44:43.386232,329,90
1400,2013-10-29 12:08:20.790299,1265,606
1401,2013-10-29 14:34:13.129925,633,570
1402,2013-10-29 14:55:33.030737,1026,321
1403,2013-10-29 15:05:26.286948,488,216
1404,2013-10-29 15:22:11.431546,547,752
1405,2013-10-29 16:52:01.712131,1505,175
1406,2013-10-29 17:44:23.553075,548,656
1407,2013-10-29 18:21:51.058174,715,166
1408,2013-10-29 19:20:26.409265,1209,1240
1409,2013-10-29 21:31:01.993772,972,59
1410,2013-10-30 02:42:54.348532,152,1153
1411,2013-10-30 03:14:50.377216,488,485
1412,2013-10-30 07:59:09.222741,1136,912
1413,2013-10-30 10:54:43.743498,420,229
1414,2013-10-30 11:35:59.887668,1077,1240
1415,2013-10-30 22:12:22.283915,356,1003
1416,2013-10-30 22:41:49.769491,1167,1049
1417,2013-10-30 23:49:43.773527,50,1338
1418,2013-10-31 00:35:05.067411,1271,477
1419,2013-10-31 01:03:50.213686,1492,448
1420,2013-10-31 02:28:01.694380,1525,718
1421,2013-10-31 04:03:49.694826,202,1075
1422,2013-10-31 04:35:10.975265,487,886
1423,2013-10-31 06:03:50.096322,296,883
1424,2013-10-31 06:23:29.883866,884,768
1425,2013-10-31 07:51:43.273151,755,963
1426,2013-10-31 08:15:33.440272,839,1329
1427,2013-10-31 08:46:21.811440,1495,834
1428,2013-10-31 12:24:36.375239,43,285
1429,2013-10-31 14:40:54.765797,1334,778
1430,2013-10-31 17:30:31.476602,373,1295
1431,2013-10-31 18:08:02.328693,572,802
1432,2013-10-31 18:44:22.224647,647,1531
1433,2013-10-31 19:28:56.502900,1196,1325
1434,2013-10-31 20:56:56.236528,246,678
1435,2013-10-31 21:25:35.549003,1147,1429
1436,2013-10-31 21:53:51.026961,470,307
1437,2013-10-31 22:07:40.720947,1007,840
1438,2013-10-31 22:34:19.978085,1219,594
1439,2013-11-01 02:27:38.997113,562,650
1440,2013-11-01 23:25:48.797909,299,667
1441,2013-11-02 00:23:22.437290,103,900
1442,2013-11-02 03:09:36.120296,1463,949
1443,2013-11-02 04:43:40.839451,498,1324
1444,2013-11-02 07:57:17.124564,1215,1194
1445,2013-11-02 08:55:10.659346,1123,1320
1446,2013-11-02 13:16:54.140785,424,1258
1447,2013-11-02 13:55:24.725737,203,949
1448,2013-11-02 15:50:04.112731,920,120
1449,2013-11-02 16:24:55.104908,191,71
1450,2013-11-02 19:58:42.586756,1065,375
1451,2013-11-02 21:52:45.760155,585,375
1452,2013-11-02 23:31:18.001092,791,1185
1453,2013-11-03 00:51:06.155275,36,579
1454,2013-11-03 02:10:20.050977,1359,1012
1455,2013-11-03 02:18:37.713727,279,1273
1456,2013-11-03 04:29:09.737683,750,1344
1457,2013-11-03 04:46:29.368644,302,835
1458,2013-11-03 05:31:34.974951,224,637
1459,2013-11-03 06:53:56.014415,677,1063
1460,2013-11-03 07:02:57.250916,586,482
1461,2013-11-03 09:14:44.301698,1605,975
1462,2013-11-03 10:35:48.839900,35,64
1463,2013-11-03 12:22:28.740383,1297,918
1464,2013-11-03 14:18:33.086841,1064,1581
1465,2013-11-03 15:55:41.286881,1604,60
1466,2013-11-03 17:41:06.233491,206,201
1467,2013-11-03 18:05:57.651847,1431,1611
1468,2013-11-03 18:12:36.144215,761,758
1469,2013-11-03 19:13:50.348573,132,295
1470,2013-11-03 19:48:57.804655,460,72
1471,2013-11-03 21:30:24.511451,250,1253
1472,2013-11-03 21:55:31.437469,548,1332
1473,2013-11-03 22:00:14.553364,359,280
1474,2013-11-04 01:24:54.877848,1332,1515
1475,2013-11-04 02:31:45.253753,1413,922
1476,2013-11-04 02:37:27.031880,614,582
1477,2013-11-04 04:38:36.178581,1228,379
1478,2013-11-04 10:27:17.908742,1307,748
1479,2013-11-04 13:46:53.305174,1218,1520
1480,2013-11-04 16:08:20.385798,242,1528
1481,2013-11-04 16:43:07.325102,1014,132
1482,2013-11-04 19:35:54.785922,1573,141
1483,2013-11-04 20:04:18.470921,1495,1193
1484,2013-11-04 20:34:01.995117,1219,480
1485,2013-11-05 06:38:03.606489,823,1583
1486,2013-11-05 10:26:49.507049,758,1143
1487,2013-11-05 13:17:16.620543,1511,946
1488,2013-11-05 13:37:36.890639,612,1497
1489,2013-11-05 14:49:13.014153,288,284
1490,2013-11-05 16:02:58.992710,1029,157
1491,2013-11-05 19:22:57.742719,1551,1251
1492,2013-11-05 22:55:22.958414,717,1464
1493,2013-11-06 05:07:40.857526,1007,370
1494,2013-11-06 05:37:08.373110,757,916
1495,2013-11-06 06:48:28.114716,454,1637
1496,2013-11-06 12:22:05.018815,243,1223
1497,2013-11-06 14:28:11.741235,331,1253
1498,2013-11-06 15:22:23.877579,1149,1275
1499,2013-11-06 19:10:11.865793,1123,1421
1500,2013-11-06 19:23:10.604464,838,1428
1501,2013-11-07 22:05:35.582217,916,1634
1502,2013-11-07 23:31:27.957049,21,172
1503,2013-11-07 23:58:02.883590,1300,1309
1504,2013-11-08 02:39:39.785440,409,1485
1505,2013-11-08 06:54:29.310126,916,305
1506,2013-11-08 08:32:42.749930,1304,425
1507,2013-11-08 09:11:19.029421,751,816
1508,2013-11-08 11:50:18.974102,1451,783
1509,2013-11-08 12:05:14.767610,766,425
1510,2013-11-08 12:20:35.866268,539,1033
1511,2013-11-08 12:42:18.006049,1273,848
1512,2013-11-08 13:23:35.342407,237,1414
1513,2013-11-08 15:18:31.615052,972,235
1514,2013-11-08 20:39:50.132417,422,230
1515,2013-11-08 21:10:45.430197,1532,860
1516,2013-11-08 21:45:09.129952,301,1551
1517,2013-11-08 22:25:25.835298,380,1176
1518,2013-11-08 22:26:39.558753,189,1647
1519,2013-11-08 22:36:14.391767,1150,642
1520,2013-11-08 23:02:43.446579,1467,808
1521,2013-11-08 23:26:33.056066,1052,1667
1522,2013-11-08 23:29:06.837986,838,1454
1523,2013-11-09 02:44:52.003331,803,667
1524,2013-11-09 04:26:04.916371,924,376
1525,2013-11-09 05:44:59.965510,1649,1607
1526,2013-11-09 06:55:07.850183,673,319
1527,2013-11-09 07:59:01.589917,496,1182
1528,2013-11-09 08:50:40.003088,131,373
1529,2013-11-09 09:36:16.403725,1220,1532
1530,2013-11-09 11:06:34.153327,323,1287
1531,2013-11-09 11:51:32.109742,257,1616
1532,2013-11-09 12:00:47.917164,557,369
1533,2013-11-09 12:18:40.577949,1311,862
1534,2013-11-09 12:38:43.631599,1214,607
1535,2013-11-09 12:45:26.699638,1068,1288
1536,2013-11-09 13:38:46.607171,1314,403
1537,2013-11-09 14:21:25.818897,777,1703
1538,2013-11-09 17:25:22.013064,300,1422
1539,2013-11-09 18:50:56.044965,695,242
1540,2013-11-09 19:56:14.944750,584,829
1541,2013-11-09 20:14:34.781995,1467,1650
1542,2013-11-09 21:42:22.815192,313,1464
1543,2013-11-09 23:18:02.892839,343,1568
1544,2013-11-09 23:27:43.207718,873,1122
1545,2013-11-10 00:11:40.247336,436,697
1546,2013-11-10 00:43:23.195199,1691,1172
1547,2013-11-10 01:32:52.965631,1459,1003
1548,2013-11-10 04:09:06.884133,1564,780
1549,2013-11-10 11:52:20.195563,1001,122
1550,2013-11-10 13:28:32.491708,1141,259
1551,2013-11-10 14:36:10.460707,1374,600
1552,2013-11-10 17:22:42.561348,1684,1516
1553,2013-11-10 20:09:44.184132,1544,1712
1554,2013-11-10 22:16:05.567309,1642,1172
1555,2013-11-11 00:49:09.532338,1136,1634
1556,2013-11-11 01:04:43.190663,978,1193
1557,2013-11-11 05:04:18.658604,1301,660
1558,2013-11-11 09:47:53.620243,1086,1539
1559,2013-11-11 10:19:38.379097,642,1712
1560,2013-11-11 10:21:30.740217,34,140
1561,2013-11-11 22:10:51.517301,1092,905
1562,2013-11-12 00:18:08.903868,425,1475
1563,2013-11-12 13:16:18.957407,760,1715
1564,2013-11-12 16:42:55.475960,977,1403
1565,2013-11-12 18:37:46.542350,1243,1189
1566,2013-11-12 18:59:53.188163,1413,72
1567,2013-11-12 21:28:16.694879,1221,1649
1568,2013-11-13 01:04:43.199571,1549,590
1569,2013-11-13 01:24:57.621410,807,282
1570,2013-11-13 01:54:29.385118,223,730
1571,2013-11-13 02:32:59.488573,834,1159
1572,2013-11-13 02:35:03.607304,136,891
1573,2013-11-13 03:38:01.470841,963,924
1574,2013-11-13 04:29:17.979248,551,501
1575,2013-11-13 04:55:46.418719,202,1002
1576,2013-11-13 05:11:03.446363,350,1161
1577,2013-11-13 05:16:52.605651,183,140
1578,2013-11-13 05:19:33.597009,1348,1102
1579,2013-11-13 06:01:49.626834,1474,1506
1580,2013-11-13 07:55:58.806464,1650,229
1581,2013-11-13 07:57:14.487756,537,1503
1582,2013-11-13 10:44:18.308490,1032,1551
1583,2013-11-13 10:55:26.505976,1346,42
1584,2013-11-13 11:01:02.433947,1160,1661
1585,2013-11-13 12:09:06.316114,335,750
1586,2013-11-13 12:27:48.214984,766,859
1587,2013-11-13 15:03:34.672536,921,1459
1588,2013-11-13 15:46:03.667591,729,994
1589,2013-11-13 19:14:27.122880,68,1669
1590,2013-11-13 19:15:52.305526,1258,48
1591,2013-11-13 21:17:46.920125,1199,1596
1592,2013-11-13 21:55:48.512216,346,1665
1593,2013-11-13 22:18:41.073847,1636,575
1594,2013-11-14 13:35:29.456889,1676,1019
1595,2013-11-14 18:04:15.375876,1452,468
1596,2013-11-15 00:56:00.133689,1326,1478
1597,2013-11-15 00:58:10.959773,770,426
1598,2013-11-15 01:19:12.206757,624,688
1599,2013-11-15 01:58:26.460893,257,519
1600,2013-11-15 02:12:20.826401,567,700
1601,2013-11-15 03:08:06.322711,1113,191
1602,2013-11-15 03:46:50.381270,1760,603
1603,2013-11-15 03:59:27.556947,1225,465
1604,2013-11-15 05:08:37.002150,976,59
1605,2013-11-15 05:43:45.609048,1446,148
1606,2013-11-15 07:12:13.516274,958,710
1607,2013-11-15 07:45:42.737585,723,407
1608,2013-11-15 09:53:39.620514,1241,23
1609,2013-11-15 10:28:49.469263,641,530
1610,2013-11-15 12:09:01.935671,1140,114
1611,2013-11-15 12:54:30.088917,1134,491
1612,2013-11-15 14:22:06.940866,1558,1112
1613,2013-11-15 17:03:32.519020,625,1587
1614,2013-11-15 17:46:28.941416,364,1637
1615,2013-11-15 19:33:48.683907,661,824
1616,2013-11-15 19:44:21.437241,469,226
1617,2013-11-15 19:49:50.284077,674,1351
1618,2013-11-15 20:09:28.067754,233,1142
1619,2013-11-15 20:29:04.274914,191,824
1620,2013-11-15 21:48:50.741499,1314,1161
1621,2013-11-15 23:16:13.776687,871,1628
1622,2013-11-16 02:06:14.125153,239,1486
1623,2013-11-16 04:13:58.283191,309,1274
1624,2013-11-16 05:09:31.004713,1036,486
1625,2013-11-16 07:57:50.527771,1545,1625
1626,2013-11-16 09:31:50.679697,841,66
1627,2013-11-16 10:10:05.745691,203,511
1628,2013-11-16 12:32:53.799994,1116,1398
1629,2013-11-16 13:07:00.234339,159,432
1630,2013-11-16 18:40:51.023770,116,796
1631,2013-11-16 20:09:57.869311,498,780
1632,2013-11-17 02:52:44.377887,883,1528
1633,2013-11-17 15:06:07.959423,291,565
1634,2013-11-17 17:25:43.271778,372,318
1635,2013-11-17 21:48:15.559588,1051,1423
1636,2013-11-18 07:02:04.897655,1063,1073
1637,2013-11-18 09:45:00.752208,1620,1541
1638,2013-11-18 16:59:28.060557,1277,572
1639,2013-11-18 21:24:16.920751,834,854
1640,2013-11-19 07:47:37.720614,781,628
1641,2013-11-19 08:37:40.870194,228,1337
1642,2013-11-19 11:37:58.954265,1502,1007
1643,2013-11-19 11:39:09.539676,842,1080
1644,2013-11-19 11:51:56.326659,103,426
1645,2013-11-19 12:34:51.355640,880,699
1646,2013-11-19 12:59:55.130655,833,1288
1647,2013-11-19 14:40:44.943203,1014,390
1648,2013-11-19 14:50:11.616236,1770,695
1649,2013-11-19 16:48:01.094078,970,548
1650,2013-11-20 23:41:02.468741,1850,1715
1651,2013-11-21 01:27:34.807251,112,1176
1652,2013-11-21 03:33:28.966432,314,285
1653,2013-11-21 03:49:39.040583,92,1069
1654,2013-11-21 06:25:48.150131,289,1302
1655,2013-11-21 06:33:11.925891,402,519
1656,2013-11-21 07:17:36.145268,1082,822
1657,2013-11-21 08:47:10.263154,687,682
1658,2013-11-21 10:34:18.566883,1304,938
1659,2013-11-21 11:40:15.432958,1814,479
1660,2013-11-21 12:36:05.600470,544,233
1661,2013-11-21 13:24:20.432567,248,131
1662,2013-11-21 14:08:15.533057,1808,408
1663,2013-11-21 14:59:08.102899,1029,1327
1664,2013-11-21 15:47:22.319089,834,27
1665,2013-11-21 15:54:08.558379,246,328
1666,2013-11-21 16:06:59.812120,1710,1383
1667,2013-11-21 16:26:13.015809,74,1641
1668,2013-11-21 16:40:15.626210,887,1631
1669,2013-11-21 18:26:24.670685,373,481
1670,2013-11-21 18:38:42.911747,846,1454
1671,2013-11-21 22:58:44.690701,844,122
1672,2013-11-21 23:17:26.669119,651,1325
1673,2013-11-22 00:03:02.706608,1370,787
1674,2013-11-22 01:22:37.533904,548,1802
1675,2013-11-22 01:35:43.122688,1730,1757
1676,2013-11-22 02:05:03.106917,1200,50
1677,2013-11-22 06:36:08.685542,912,533
1678,2013-11-22 07:51:47.005767,432,1252
1679,2013-11-22 13:14:21.734120,801,1051
1680,2013-11-22 15:06:20.923338,820,1033
1681,2013-11-22 16:00:56.884949,1487,1761
1682,2013-11-22 16:11:12.425473,793,1212
1683,2013-11-22 19:01:19.619239,1069,725
1684,2013-11-22 21:00:07.651050,1501,1191
1685,2013-11-23 23:22:35.749362,515,1867
1686,2013-11-24 00:06:57.665341,802,185
1687,2013-11-24 00:51:27.773192,795,1215
1688,2013-11-24 04:43:12.560450,476,328
1689,2013-11-24 06:32:22.668565,1517,1002
1690,2013-11-24 07:47:05.600847,914,54
1691,2013-11-24 10:22:13.346053,1321,1557
1692,2013-11-24 11:05:12.443566,1444,1451
1693,2013-11-24 11:59:06.530879,1516,931
1694,2013-11-24 13:06:12.980376,1331,547
1695,2013-11-24 16:17:14.176443,772,1856
1696,2013-11-24 16:23:17.468793,1142,90
1697,2013-11-24 16:52:43.449362,714,628
1698,2013-11-24 17:53:22.252220,1760,1433
1699,2013-11-24 19:17:03.193954,183,475
1700,2013-11-24 19:26:33.583149,879,1527
1701,2013-11-24 22:26:32.317276,182,1172
1702,2013-11-25 04:02:31.329452,1698,258
1703,2013-11-25 05:34:15.969608,393,851
1704,2013-11-25 06:58:45.150091,957,859
1705,2013-11-25 10:33:16.293526,995,1715
1706,2013-11-25 11:54:21.823567,1887,1460
1707,2013-11-25 12:28:50.183011,104,583
1708,2013-11-25 14:44:04.565968,1369,1782
1709,2013-11-25 17:21:10.017155,1105,770
1710,2013-11-25 19:41:26.354236,964,168
1711,2013-11-25 20:27:32.662384,735,1586
1712,2013-11-25 21:04:00.132640,1190,1405
1713,2013-11-25 23:36:58.124404,1268,1510
1714,2013-11-26 00:11:05.593190,647,360
1715,2013-11-26 00:42:05.167695,1727,1742
1716,2013-11-26 00:52:45.689228,672,723
1717,2013-11-26 00:58:32.023575,1271,620
1718,2013-11-26 01:24:02.392525,313,1229
1719,2013-11-26 01:38:15.927404,1852,1402
1720,2013-11-26 01:51:42.024100,1460,1631
1721,2013-11-26 02:25:01.680038,1514,828
1722,2013-11-26 02:52:34.186979,1108,49
1723,2013-11-26 03:17:47.651569,1763,1024
1724,2013-11-26 06:20:58.801508,1685,1204
1725,2013-11-26 08:02:17.716280,350,202
1726,2013-11-26 08:36:14.519447,84,1690
1727,2013-11-26 08:49:20.873437,820,810
1728,2013-11-26 10:09:54.584975,822,353
1729,2013-11-26 10:18:55.196939,1577,1372
1730,2013-11-26 10:46:43.720586,1541,1318
1731,2013-11-26 11:40:18.659595,949,797
1732,2013-11-26 14:41:13.026836,760,708
1733,2013-11-26 14:44:01.475881,47,1637
1734,2013-11-26 17:24:44.018432,1650,1376
1735,2013-11-26 23:57:56.452044,1225,1171
1736,2013-11-27 00:20:00.769817,1350,1332
1737,2013-11-27 00:37:23.499817,1299,803
1738,2013-11-27 02:38:30.980002,750,269
1739,2013-11-27 03:13:44.003567,1241,848
1740,2013-11-27 03:33:15.513553,1785,814
1741,2013-11-27 06:49:38.927935,1823,362
1742,2013-11-27 11:11:19.629576,1602,1652
1743,2013-11-27 12:38:17.228233,1160,187
1744,2013-11-27 13:52:08.708485,1508,1824
1745,2013-11-27 15:28:54.825320,1428,1776
1746,2013-11-27 15:42:37.912249,382,43
1747,2013-11-27 16:55:00.769111,1855,1096
1748,2013-11-27 17:18:12.483606,231,1358
1749,2013-11-27 17:43:26.350901,752,1015
1750,2013-11-27 18:18:15.042106,872,1616
1751,2013-11-27 21:00:07.298134,1260,1506
1752,2013-11-27 22:04:09.691319,436,1344
1753,2013-11-27 23:12:53.898996,1451,1158
1754,2013-11-28 01:56:11.018030,1200,1631
1755,2013-11-28 07:58:23.080554,193,1569
1756,2013-11-28 10:33:15.757564,510,523
1757,2013-11-28 11:28:59.813662,123,1580
1758,2013-11-28 12:58:52.465389,679,486
1759,2013-11-28 13:23:27.774578,777,1829
1760,2013-11-28 16:06:17.342629,675,714
1761,2013-11-28 17:48:20.164512,1082,715
1762,2013-11-28 17:58:34.927316,1797,1486
1763,2013-11-28 19:33:41.726865,1411,127
1764,2013-11-28 19:53:53.449052,513,1543
1765,2013-11-28 22:45:28.799683,1592,1064
1766,2013-11-29 01:17:58.475899,886,1347
1767,2013-11-29 02:51:01.462616,1085,122
1768,2013-11-29 04:32:01.211134,1473,1217
1769,2013-11-29 05:19:16.034031,1421,1249
1770,2013-11-29 10:22:37.696305,115,1145
1771,2013-11-29 11:09:49.276277,1702,1465
1772,2013-11-29 13:59:02.537701,1828,1194
1773,2013-11-29 14:22:45.887101,1815,275
1774,2013-11-29 15:39:02.306080,44,1162
1775,2013-11-29 16:00:02.840613,1816,759
1776,2013-11-29 19:13:50.875960,1519,894
1777,2013-11-29 19:20:03.897940,1822,1423
1778,2013-11-29 19:59:05.505335,1185,763
1779,2013-11-29 22:08:55.346824,1911,912
1780,2013-11-29 22:25:16.170056,1265,1785
1781,2013-11-29 22:34:50.532489,1627,201
1782,2013-11-30 06:37:37.522762,1744,362
1783,2013-11-30 08:01:12.207897,349,1040
1784,2013-11-30 11:56:37.594703,1813,1377
1785,2013-11-30 16:35:05.338948,1352,1204
1786,2013-11-30 16:55:49.591520,1854,161
1787,2013-11-30 17:52:47.366104,908,616
1788,2013-11-30 18:07:16.853937,423,93
1789,2013-11-30 18:36:59.171137,145,827
1790,2013-11-30 18:41:20.447666,1779,312
1791,2013-11-30 20:09:02.634439,1462,633
1792,2013-12-01 00:34:28.997461,723,1696
1793,2013-12-01 08:14:47.902507,1565,439
1794,2013-12-01 13:43:06.572579,1367,325
1795,2013-12-01 20:15:11.235831,1636,1660
1796,2013-12-01 23:14:20.503683,1013,1115
1797,2013-12-01 23:22:42.444236,149,960
1798,2013-12-02 01:18:29.596610,626,721
1799,2013-12-02 01:53:42.174148,1688,1343
1800,2013-12-02 02:17:27.495593,953,1576
1801,2013-12-02 03:22:50.765856,12,857
